PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34717928","Diagnostic Performance of Machine Learning-Derived OSA Prediction Tools in Large Clinical and Community-Based Samples","Holfinger SJ, Lyons MM, Keenan BT, Mazzotti DR, Mindel J, Maislin G, Cistulli PA, Sutherland K, McArdle N, Singh B, Chen NH, Gislason T, Penzel T, Han F, Li QY, Schwab R, Pack AI, Magalang UJ.","Chest. 2022 Mar;161(3):807-817. doi: 10.1016/j.chest.2021.10.023. Epub 2021 Oct 27.","Holfinger SJ","Chest","2022","2021/10/31","PMC8941600","","10.1016/j.chest.2021.10.023"
"31240330","Radiomics in nuclear medicine: robustness, reproducibility, standardization, and how to avoid data analysis traps and replication crisis","Zwanenburg A.","Eur J Nucl Med Mol Imaging. 2019 Dec;46(13):2638-2655. doi: 10.1007/s00259-019-04391-8. Epub 2019 Jun 25.","Zwanenburg A","Eur J Nucl Med Mol Imaging","2019","2019/06/27","","","10.1007/s00259-019-04391-8"
"34609301","Nomogram for the Prediction of Delayed Colorectal Post-Polypectomy Bleeding","Huai J, Ye X, Ding J.","Turk J Gastroenterol. 2021 Sep;32(9):727-734. doi: 10.5152/tjg.2021.20842.","Huai J","Turk J Gastroenterol","2021","2021/10/05","PMC8975504","","10.5152/tjg.2021.20842"
"34611618","External validation of the Toronto hepatocellular carcinoma risk index in a Swedish population","Åström H, Ndegwa N, Hagström H.","JHEP Rep. 2021 Aug 8;3(5):100343. doi: 10.1016/j.jhepr.2021.100343. eCollection 2021 Oct.","Åström H","JHEP Rep","2021","2021/10/06","PMC8476346","","10.1016/j.jhepr.2021.100343"
"37233169","Artificial Intelligence Technologies in Cardiology","Ledziński Ł, Grześk G.","J Cardiovasc Dev Dis. 2023 May 6;10(5):202. doi: 10.3390/jcdd10050202.","Ledziński Ł","J Cardiovasc Dev Dis","2023","2023/05/26","PMC10219176","","10.3390/jcdd10050202"
"39811470","Exploring the impact of age on the predictive power of the National Early Warning score (NEWS) 2, and long-term prognosis among patients reviewed by a Rapid Response Team: A prospective, multi-centre study","Thorén A, Franko MA, Joelsson-Alm E, Rawshani A, Kahan T, Engdahl J, Jonsson M, Djärv T, Spångfors M.","Resusc Plus. 2024 Dec 10;21:100839. doi: 10.1016/j.resplu.2024.100839. eCollection 2025 Jan.","Thorén A","Resusc Plus","2024","2025/01/15","PMC11732060","","10.1016/j.resplu.2024.100839"
"40080075","Imputation and Missing Indicators for Handling Missing Longitudinal Data: Data Simulation Analysis Based on Electronic Health Record Data","Ehrig M, Bullock GS, Leng XI, Pajewski NM, Speiser JL.","JMIR Med Inform. 2025 Mar 13;13:e64354. doi: 10.2196/64354.","Ehrig M","JMIR Med Inform","2025","2025/03/13","PMC11924964","","10.2196/64354"
"39900805","Cataract surgery risk stratification models: a systematic review","Kang C, Zhu AS, Waldman O, Kashner TM, Greenberg PB.","Graefes Arch Clin Exp Ophthalmol. 2025 May;263(5):1229-1238. doi: 10.1007/s00417-025-06761-5. Epub 2025 Feb 4.","Kang C","Graefes Arch Clin Exp Ophthalmol","2025","2025/02/03","","","10.1007/s00417-025-06761-5"
"38395796","Prediction of unplanned cesarean section using measurable maternal and fetal characteristics, Ethiopia, a retrospective cohort study","Fente BM, Asaye MM, Gudayu TW, Mihret MS, Tesema GA.","BMC Pregnancy Childbirth. 2024 Feb 23;24(1):161. doi: 10.1186/s12884-024-06308-2.","Fente BM","BMC Pregnancy Childbirth","2024","2024/02/23","PMC10885460","","10.1186/s12884-024-06308-2"
"33890823","Prediction of Genotype Positivity in Patients With Hypertrophic Cardiomyopathy Using Machine Learning","Liang LW, Fifer MA, Hasegawa K, Maurer MS, Reilly MP, Shimada YJ.","Circ Genom Precis Med. 2021 Jun;14(3):e003259. doi: 10.1161/CIRCGEN.120.003259. Epub 2021 Apr 23.","Liang LW","Circ Genom Precis Med","2021","2021/04/23","PMC8206028","NIHMS1703773","10.1161/CIRCGEN.120.003259"
"32749227","Prediction of Cardiac Arrest in the Emergency Department Based on Machine Learning and Sequential Characteristics: Model Development and Retrospective Clinical Validation Study","Hong S, Lee S, Lee J, Cha WC, Kim K.","JMIR Med Inform. 2020 Aug 4;8(8):e15932. doi: 10.2196/15932.","Hong S","JMIR Med Inform","2020","2020/08/05","PMC7435618","","10.2196/15932"
"32895375","Developing a COVID-19 mortality risk prediction model when individual-level data are not available","Barda N, Riesel D, Akriv A, Levy J, Finkel U, Yona G, Greenfeld D, Sheiba S, Somer J, Bachmat E, Rothblum GN, Shalit U, Netzer D, Balicer R, Dagan N.","Nat Commun. 2020 Sep 7;11(1):4439. doi: 10.1038/s41467-020-18297-9.","Barda N","Nat Commun","2020","2020/09/08","PMC7477233","","10.1038/s41467-020-18297-9"
"36083697","Can a Bayesian belief network for survival prediction in patients with extremity metastases (PATHFx) be externally validated in an Asian cohort of 356 surgically treated patients?","Hsieh HC, Lai YH, Lee CC, Yen HK, Tseng TE, Yang JJ, Ling SY, Hu MH, Hou CH, Yang RS, Wedin R, Forsberg JA, Lin WH.","Acta Orthop. 2022 Sep 9;93:721-731. doi: 10.2340/17453674.2022.4545.","Hsieh HC","Acta Orthop","2022","2022/09/09","PMC9463636","","10.2340/17453674.2022.4545"
"35455077","A Spotlight on the Role of Radiomics and Machine-Learning Applications in the Management of Intracranial Meningiomas: A New Perspective in Neuro-Oncology: A Review","Brunasso L, Ferini G, Bonosi L, Costanzo R, Musso S, Benigno UE, Gerardi RM, Giammalva GR, Paolini F, Umana GE, Graziano F, Scalia G, Sturiale CL, Di Bonaventura R, Iacopino DG, Maugeri R.","Life (Basel). 2022 Apr 14;12(4):586. doi: 10.3390/life12040586.","Brunasso L","Life (Basel)","2022","2022/04/23","PMC9026541","","10.3390/life12040586"
"36572493","Endovascular versus neurosurgical aneurysm treatment: study protocol for the development and validation of a clinical prediction tool for individualised decision making","de Winkel J, Roozenbeek B, Dijkland SA, Dammers R, van Doormaal PJ, van der Jagt M, van Klaveren D, Dippel DWJ, Lingsma HF.","BMJ Open. 2022 Dec 26;12(12):e065903. doi: 10.1136/bmjopen-2022-065903.","de Winkel J","BMJ Open","2022","2022/12/26","PMC9806002","","10.1136/bmjopen-2022-065903"
"31806992","Individualized Prediction Of Metastatic Involvement Of Lymph Nodes Posterior To The Right Recurrent Laryngeal Nerve In Papillary Thyroid Carcinoma","Zhu J, Huang R, Hu D, Dou Y, Ren H, Yang Z, Deng C, Xiong W, Wang D, Mao Y, Li X, Su X.","Onco Targets Ther. 2019 Nov 4;12:9077-9084. doi: 10.2147/OTT.S220926. eCollection 2019.","Zhu J","Onco Targets Ther","2019","2019/12/07","PMC6842273","","10.2147/OTT.S220926"
"31441048","Validation of a nomogram to predict the risk of cancer in patients with intraductal papillary mucinous neoplasm and main duct dilatation of 10 mm or less","Jung W, Park T, Kim Y, Park H, Han Y, He J, Wolfgang CL, Blair A, Rashid MF, Kluger MD, Su GH, Chabot JA, Yang CY, Lou W, Valente R, Del Chiaro M, Shyr YM, Wang SE, van Huijgevoort NCM, Besselink MG, Yang Y, Kim H, Kwon W, Kim SW, Jang JY.","Br J Surg. 2019 Dec;106(13):1829-1836. doi: 10.1002/bjs.11293. Epub 2019 Aug 23.","Jung W","Br J Surg","2019","2019/08/24","PMC7875493","NIHMS1663299","10.1002/bjs.11293"
"35139541","Integrating landmark modeling framework and machine learning algorithms for dynamic prediction of tuberculosis treatment outcomes","Kheirandish M, Catanzaro D, Crudu V, Zhang S.","J Am Med Inform Assoc. 2022 Apr 13;29(5):900-908. doi: 10.1093/jamia/ocac003.","Kheirandish M","J Am Med Inform Assoc","2022","2022/02/09","PMC9006704","","10.1093/jamia/ocac003"
"35158971","Radiomic Phenotypes for Improving Early Prediction of Survival in Stage III Non-Small Cell Lung Cancer Adenocarcinoma after Chemoradiation","Luna JM, Barsky AR, Shinohara RT, Roshkovan L, Hershman M, Dreyfuss AD, Horng H, Lou C, Noël PB, Cengel KA, Katz S, Diffenderfer ES, Kontos D.","Cancers (Basel). 2022 Jan 29;14(3):700. doi: 10.3390/cancers14030700.","Luna JM","Cancers (Basel)","2022","2022/02/15","PMC8833400","","10.3390/cancers14030700"
"37888033","A Systematic Review to Inform the Development of a Reporting Guideline for Concept Mapping Research","Pantha S, Jones M, Gartoulla P, Gray R.","Methods Protoc. 2023 Oct 17;6(5):101. doi: 10.3390/mps6050101.","Pantha S","Methods Protoc","2023","2023/10/27","PMC10609252","","10.3390/mps6050101"
"34943448","Lung Ultrasound, Clinical and Analytic Scoring Systems as Prognostic Tools in SARS-CoV-2 Pneumonia: A Validating Cohort","Gil-Rodríguez J, Martos-Ruiz M, Peregrina-Rivas JA, Aranda-Laserna P, Benavente-Fernández A, Melchor J, Guirao-Arrabal E.","Diagnostics (Basel). 2021 Nov 26;11(12):2211. doi: 10.3390/diagnostics11122211.","Gil-Rodríguez J","Diagnostics (Basel)","2021","2021/12/24","PMC8699931","","10.3390/diagnostics11122211"
"37632223","External validation of models for predicting cumulative live birth over multiple complete cycles of IVF treatment","Ratna MB, Bhattacharya S, McLernon DJ.","Hum Reprod. 2023 Oct 3;38(10):1998-2010. doi: 10.1093/humrep/dead165.","Ratna MB","Hum Reprod","2023","2023/08/26","PMC10546080","","10.1093/humrep/dead165"
"37456675","MELD 3.0 adequately predicts mortality and renal replacement therapy requirements in patients with alcohol-associated hepatitis","Díaz LA, Fuentes-López E, Ayares G, Idalsoaga F, Arnold J, Valverde MA, Perez D, Gómez J, Escarate R, Villalón A, Ramírez CA, Hernandez-Tejero M, Zhang W, Qian S, Simonetto DA, Ahn JC, Buryska S, Dunn W, Mehta H, Agrawal R, Cabezas J, García-Carrera I, Cuyàs B, Poca M, Soriano G, Sarin SK, Maiwall R, Jalal PK, Abdulsada S, Higuera-de-la-Tijera F, Kulkarni AV, Rao PN, Salazar PG, Skladaný L, Bystrianska N, Clemente-Sanchez A, Villaseca-Gómez C, Haider T, Chacko KR, Romero GA, Pollarsky FD, Restrepo JC, Castro-Sanchez S, Toro LG, Yaquich P, Mendizabal M, Garrido ML, Marciano S, Dirchwolf M, Vargas V, Jiménez C, Louvet A, García-Tsao G, Roblero JP, Abraldes JG, Shah VH, Kamath PS, Arrese M, Singal AK, Bataller R, Arab JP.","JHEP Rep. 2023 Mar 15;5(8):100727. doi: 10.1016/j.jhepr.2023.100727. eCollection 2023 Aug.","Díaz LA","JHEP Rep","2023","2023/07/17","PMC10339256","","10.1016/j.jhepr.2023.100727"
"35836174","Creating sparser prediction models of treatment outcome in depression: a proof-of-concept study using simultaneous feature selection and hyperparameter tuning","Rost N, Brückl TM, Koutsouleris N, Binder EB, Müller-Myhsok B.","BMC Med Inform Decis Mak. 2022 Jul 14;22(1):181. doi: 10.1186/s12911-022-01926-2.","Rost N","BMC Med Inform Decis Mak","2022","2022/07/14","PMC9284749","","10.1186/s12911-022-01926-2"
"31057324","Development and Validation of a Nomogram Prognostic Model for Patients With Advanced Non-Small-Cell Lung Cancer","Wang T, Lu R, Lai S, Schiller JH, Zhou FL, Ci B, Wang S, Gao X, Yao B, Gerber DE, Johnson DH, Xiao G, Xie Y.","Cancer Inform. 2019 Apr 5;18:1176935119837547. doi: 10.1177/1176935119837547. eCollection 2019.","Wang T","Cancer Inform","2019","2019/05/07","PMC6452590","","10.1177/1176935119837547"
"35090725","Continuous real-time prediction of surgical case duration using a modular artificial neural network","Jiao Y, Xue B, Lu C, Avidan MS, Kannampallil T.","Br J Anaesth. 2022 May;128(5):829-837. doi: 10.1016/j.bja.2021.12.039. Epub 2022 Jan 26.","Jiao Y","Br J Anaesth","2022","2022/01/29","PMC9074795","","10.1016/j.bja.2021.12.039"
"37259173","Predicting 30-day readmission following total knee arthroplasty using machine learning and clinical expertise applied to clinical administrative and research registry data in an Australian cohort","Gould DJ, Bailey JA, Spelman T, Bunzli S, Dowsey MM, Choong PFM.","Arthroplasty. 2023 Jun 1;5(1):30. doi: 10.1186/s42836-023-00186-3.","Gould DJ","Arthroplasty","2023","2023/05/31","PMC10234041","","10.1186/s42836-023-00186-3"
"34292365","Update on quantitative radiomics of pancreatic tumors","Virarkar M, Wong VK, Morani AC, Tamm EP, Bhosale P.","Abdom Radiol (NY). 2022 Sep;47(9):3118-3160. doi: 10.1007/s00261-021-03216-3. Epub 2021 Jul 22.","Virarkar M","Abdom Radiol (NY)","2022","2021/07/22","","","10.1007/s00261-021-03216-3"
"38817890","Prediction of survival after neoadjuvant therapy in locally advanced rectal cancer - a retrospective analysis","Piringer G, Ponholzer F, Thaler J, Bachleitner-Hofmann T, Rumpold H, de Vries A, Weiss L, Greil R, Gnant M, Öfner D.","Front Oncol. 2024 May 16;14:1374592. doi: 10.3389/fonc.2024.1374592. eCollection 2024.","Piringer G","Front Oncol","2024","2024/05/31","PMC11137682","","10.3389/fonc.2024.1374592"
"37389043","Predictive value of TCM clinical index for diabetic peripheral neuropathy among the type 2 diabetes mellitus population: A new observation and insight","Tian Z, Fan Y, Sun X, Wang D, Guan Y, Zhang Y, Zhang Z, Guo J, Bu H, Wu Z, Wang H.","Heliyon. 2023 Jun 16;9(6):e17339. doi: 10.1016/j.heliyon.2023.e17339. eCollection 2023 Jun.","Tian Z","Heliyon","2023","2023/06/30","PMC10300217","","10.1016/j.heliyon.2023.e17339"
"37337552","Lung ultrasound score severity cut-off points in COVID-19 pneumonia. A systematic review and validating cohort","Gil-Rodríguez J, Martos-Ruiz M, Benavente-Fernández A, Aranda-Laserna P, Montero-Alonso MÁ, Peregrina-Rivas JA, Fernández-Reyes D, Martínez de Victoria-Carazo J, Guirao-Arrabal E, Hernández-Quero J.","Med Clin (Engl Ed). 2023 Jun 23;160(12):531-539. doi: 10.1016/j.medcle.2023.01.023. Epub 2023 Jun 16.","Gil-Rodríguez J","Med Clin (Engl Ed)","2023","2023/06/20","PMC10273011","","10.1016/j.medcle.2023.01.023"
"37423742","Independent external validation of the QRISK3 cardiovascular disease risk prediction model using UK Biobank","Parsons RE, Liu X, Collister JA, Clifton DA, Cairns BJ, Clifton L.","Heart. 2023 Oct 26;109(22):1690-1697. doi: 10.1136/heartjnl-2022-321231.","Parsons RE","Heart","2023","2023/07/09","PMC10646868","","10.1136/heartjnl-2022-321231"
"37319310","T-BACCO SCORE: A predictive scoring tool for tuberculosis (TB) loss to follow-up among TB smokers","Sharani ZZ, Ismail N, Yasin SM, Isa MR, Razali A, Sherzkawee MA, Ismail AI.","PLoS One. 2023 Jun 15;18(6):e0287374. doi: 10.1371/journal.pone.0287374. eCollection 2023.","Sharani ZZ","PLoS One","2023","2023/06/15","PMC10270618","","10.1371/journal.pone.0287374"
"33569312","Identifying optimal candidates for primary tumor resection among metastatic non-small cell lung cancer patients: a population-based predictive model","Liang H, Liu Z, Huang J, Liu J, Wang W, Li J, Xiong S, Li C, Cheng B, Zhao Y, Cui F, He J, Liang W.","Transl Lung Cancer Res. 2021 Jan;10(1):279-291. doi: 10.21037/tlcr-20-709.","Liang H","Transl Lung Cancer Res","2021","2021/02/11","PMC7867775","","10.21037/tlcr-20-709"
"33194320","Hist-Immune signature: a prognostic factor in colorectal cancer using immunohistochemical slide image analysis","Zhao K, Li Z, Li Y, Yao S, Huang Y, Wang Y, Zhang F, Wu L, Chen X, Liang C, Liu Z.","Oncoimmunology. 2020 Oct 30;9(1):1841935. doi: 10.1080/2162402X.2020.1841935.","Zhao K","Oncoimmunology","2020","2020/11/16","PMC7605350","","10.1080/2162402X.2020.1841935"
"40116731","Personalized Predictions for Changes in Knee Pain Among Patients With Osteoarthritis Participating in Supervised Exercise and Education: Prognostic Model Study","Rafiei M, Das S, Bakhtiari M, Roos EM, Skou ST, Grønne DT, Baumbach J, Baumbach L.","JMIR Rehabil Assist Technol. 2025 Mar 21;12:e60162. doi: 10.2196/60162.","Rafiei M","JMIR Rehabil Assist Technol","2025","2025/03/21","PMC11951821","","10.2196/60162"
"39438395","Development of the Pulmonary Embolism Progression (PEP) score for predicting short-term clinical deterioration in intermediate-risk pulmonary embolism: a single-center retrospective study","Ehret J, Wakefield D, Badlam J, Antkowiak M, Erdreich B.","J Thromb Thrombolysis. 2025 Feb;58(2):243-253. doi: 10.1007/s11239-024-03051-5. Epub 2024 Oct 22.","Ehret J","J Thromb Thrombolysis","2025","2024/10/22","PMC11885318","","10.1007/s11239-024-03051-5"
"37182748","The impact of COVID-19 on antibiotic prescribing in primary care in England: Evaluation and risk prediction of appropriateness of type and repeat prescribing","Zhong X, Pate A, Yang YT, Fahmi A, Ashcroft DM, Goldacre B, MacKenna B, Mehrkar A, Bacon SCJ, Massey J, Fisher L, Inglesby P; OpenSAFELY collaborative; Hand K, van Staa T, Palin V.","J Infect. 2023 Jul;87(1):1-11. doi: 10.1016/j.jinf.2023.05.010. Epub 2023 May 12.","Zhong X","J Infect","2023","2023/05/14","PMC10176893","","10.1016/j.jinf.2023.05.010"
"36203572","A prediction model for acute kidney injury in adult patients with hemophagocytic lymphohistiocytosis","Wang S, Yang L, Zhou J, Yang J, Wang X, Chen X, Ji L.","Front Immunol. 2022 Sep 20;13:987916. doi: 10.3389/fimmu.2022.987916. eCollection 2022.","Wang S","Front Immunol","2022","2022/10/07","PMC9531274","","10.3389/fimmu.2022.987916"
"36329203","Construction and validation of web-based nomograms for detecting and prognosticating in prostate adenocarcinoma with bone metastasis","Dong Q, Wu X, Gan W, Mok TN, Shen J, Zha Z, Chen J.","Sci Rep. 2022 Nov 3;12(1):18623. doi: 10.1038/s41598-022-23275-w.","Dong Q","Sci Rep","2022","2022/11/04","PMC9633700","","10.1038/s41598-022-23275-w"
"38360580","Personalized decision-making for aneurysm treatment of aneurysmal subarachnoid hemorrhage: development and validation of a clinical prediction tool","de Winkel J, Roozenbeek B, Dijkland SA, Dammers R, van Doormaal PJ, van der Jagt M, van Klaveren D, Dippel DWJ, Lingsma HF.","BMC Neurol. 2024 Feb 15;24(1):65. doi: 10.1186/s12883-024-03546-x.","de Winkel J","BMC Neurol","2024","2024/02/15","PMC10868110","","10.1186/s12883-024-03546-x"
"36681755","Dynamic predictions of postoperative complications from explainable, uncertainty-aware, and multi-task deep neural networks","Shickel B, Loftus TJ, Ruppert M, Upchurch GR Jr, Ozrazgat-Baslanti T, Rashidi P, Bihorac A.","Sci Rep. 2023 Jan 21;13(1):1224. doi: 10.1038/s41598-023-27418-5.","Shickel B","Sci Rep","2023","2023/01/21","PMC9867692","","10.1038/s41598-023-27418-5"
"36918479","Are deep models in radiomics performing better than generic models? A systematic review","Demircioğlu A.","Eur Radiol Exp. 2023 Mar 15;7(1):11. doi: 10.1186/s41747-023-00325-0.","Demircioğlu A","Eur Radiol Exp","2023","2023/03/15","PMC10014394","","10.1186/s41747-023-00325-0"
"31731999","Bracing in Adolescent Idiopathic Scoliosis Trial (BrAIST): Development and Validation of a Prognostic Model in Untreated Adolescent Idiopathic Scoliosis Using the Simplified Skeletal Maturity System","Dolan LA, Weinstein SL, Abel MF, Bosch PP, Dobbs MB, Farber TO, Halsey MF, Hresko MT, Krengel WF, Mehlman CT, Sanders JO, Schwend RM, Shah SA, Verma K.","Spine Deform. 2019 Nov;7(6):890-898.e4. doi: 10.1016/j.jspd.2019.01.011.","Dolan LA","Spine Deform","2019","2019/11/17","PMC6939758","NIHMS1545328","10.1016/j.jspd.2019.01.011"
"36653524","Explainable artificial intelligence for mental health through transparency and interpretability for understandability","Joyce DW, Kormilitzin A, Smith KA, Cipriani A.","NPJ Digit Med. 2023 Jan 18;6(1):6. doi: 10.1038/s41746-023-00751-9.","Joyce DW","NPJ Digit Med","2023","2023/01/18","PMC9849399","","10.1038/s41746-023-00751-9"
"36776595","Reply: Developing Machine Learning Algorithms to Support Patient-centered, Value-based Carpal Tunnel Decompression Surgery","Geoghegan L, Rodrigues JN, Sidey-Gibbons CJ, Stirling PHC, McEachan JE, Harrison CJ.","Plast Reconstr Surg Glob Open. 2023 Jan 25;11(1):e4744. doi: 10.1097/GOX.0000000000004744. eCollection 2023 Jan.","Geoghegan L","Plast Reconstr Surg Glob Open","2023","2023/02/13","PMC9911204","","10.1097/GOX.0000000000004744"
"36662548","Dealing With Missing, Imbalanced, and Sparse Features During the Development of a Prediction Model for Sudden Death Using Emergency Medicine Data: Machine Learning Approach","Chen X, Chen H, Nan S, Kong X, Duan H, Zhu H.","JMIR Med Inform. 2023 Jan 20;11:e38590. doi: 10.2196/38590.","Chen X","JMIR Med Inform","2023","2023/01/20","PMC9898833","","10.2196/38590"
"37456748","Development and economic assessment of machine learning models to predict glycosylated hemoglobin in type 2 diabetes","Tong YT, Gao GJ, Chang H, Wu XW, Li MT.","Front Pharmacol. 2023 Jun 30;14:1216182. doi: 10.3389/fphar.2023.1216182. eCollection 2023.","Tong YT","Front Pharmacol","2023","2023/07/17","PMC10347387","","10.3389/fphar.2023.1216182"
"35084227","Potential benefits, unintended consequences, and future roles of artificial intelligence in orthopaedic surgery research : a call to emphasize data quality and indications","Kunze KN, Orr M, Krebs V, Bhandari M, Piuzzi NS.","Bone Jt Open. 2022 Jan;3(1):93-97. doi: 10.1302/2633-1462.31.BJO-2021-0123.R1.","Kunze KN","Bone Jt Open","2022","2022/01/27","PMC9047073","","10.1302/2633-1462.31.BJO-2021-0123.R1"
"35084483","Prediction of Suicide Attempts Using Clinician Assessment, Patient Self-report, and Electronic Health Records","Nock MK, Millner AJ, Ross EL, Kennedy CJ, Al-Suwaidi M, Barak-Corren Y, Castro VM, Castro-Ramirez F, Lauricella T, Murman N, Petukhova M, Bird SA, Reis B, Smoller JW, Kessler RC.","JAMA Netw Open. 2022 Jan 4;5(1):e2144373. doi: 10.1001/jamanetworkopen.2021.44373.","Nock MK","JAMA Netw Open","2022","2022/01/27","PMC8796020","","10.1001/jamanetworkopen.2021.44373"
"34977663","Artificial Intelligence Predicts Cost After Ambulatory Anterior Cruciate Ligament Reconstruction","Lu Y, Kunze K, Cohn MR, Lavoie-Gagne O, Polce E, Nwachukwu BU, Forsythe B.","Arthrosc Sports Med Rehabil. 2021 Nov 27;3(6):e2033-e2045. doi: 10.1016/j.asmr.2021.10.013. eCollection 2021 Dec.","Lu Y","Arthrosc Sports Med Rehabil","2021","2022/01/03","PMC8689347","","10.1016/j.asmr.2021.10.013"
"32193202","Development of a multivariable prediction model for plantar foot ulcer recurrence in high-risk people with diabetes","Aan de Stegge WB, Abu-Hanna A, Bus SA.","BMJ Open Diabetes Res Care. 2020 Mar;8(1):e001207. doi: 10.1136/bmjdrc-2020-001207.","Aan de Stegge WB","BMJ Open Diabetes Res Care","2020","2020/03/21","PMC7103819","","10.1136/bmjdrc-2020-001207"
"29343950","Examining 30-day COPD readmissions through the emergency department","Rezaee ME, Ward CE, Nuanez B, Rezaee DA, Ditkoff J, Halalau A.","Int J Chron Obstruct Pulmon Dis. 2017 Dec 27;13:109-120. doi: 10.2147/COPD.S147796. eCollection 2018.","Rezaee ME","Int J Chron Obstruct Pulmon Dis","2017","2018/01/19","PMC5749550","","10.2147/COPD.S147796"
"38745177","Prediction of carbapenem-resistant gram-negative bacterial bloodstream infection in intensive care unit based on machine learning","Liang Q, Ding S, Chen J, Chen X, Xu Y, Xu Z, Huang M.","BMC Med Inform Decis Mak. 2024 May 14;24(1):123. doi: 10.1186/s12911-024-02504-4.","Liang Q","BMC Med Inform Decis Mak","2024","2024/05/14","PMC11095031","","10.1186/s12911-024-02504-4"
"37207845","Validation of a pre-endoscopy risk score for predicting the presence of gastric intestinal metaplasia in a U.S. population","Tan MC, Sen A, Kligman E, Othman MO, Liu Y, El-Serag HB, Thrift AP.","Gastrointest Endosc. 2023 Oct;98(4):569-576.e1. doi: 10.1016/j.gie.2023.05.048. Epub 2023 May 18.","Tan MC","Gastrointest Endosc","2023","2023/05/19","PMC10524993","NIHMS1902613","10.1016/j.gie.2023.05.048"
"38774423","Assessing the generalisability of the psychosis metabolic risk calculator (PsyMetRiC) for young people with first-episode psychosis with validation in a Hong Kong Chinese Han population: a 4-year follow-up study","Tse W, Khandaker GM, Zhou H, Luo H, Yan WC, Siu MW, Poon LT, Lee EHM, Zhang Q, Upthegrove R, Osimo EF, Perry BI, Chan SKW.","Lancet Reg Health West Pac. 2024 May 14;47:101089. doi: 10.1016/j.lanwpc.2024.101089. eCollection 2024 Jun.","Tse W","Lancet Reg Health West Pac","2024","2024/05/22","PMC11106539","","10.1016/j.lanwpc.2024.101089"
"33345948","Development and Prospective Validation of a Deep Learning Algorithm for Predicting Need for Mechanical Ventilation","Shashikumar SP, Wardi G, Paul P, Carlile M, Brenner LN, Hibbert KA, North CM, Mukerji SS, Robbins GK, Shao YP, Westover MB, Nemati S, Malhotra A.","Chest. 2021 Jun;159(6):2264-2273. doi: 10.1016/j.chest.2020.12.009. Epub 2020 Dec 17.","Shashikumar SP","Chest","2021","2020/12/21","PMC8027289","","10.1016/j.chest.2020.12.009"
"39344653","Predicting Individual Treatment Effects to Determine Duration of Dual Antiplatelet Therapy After Stent Implantation","Lee SJ, Cho J, Shin J, Hong SJ, Ahn CM, Kim JS, Ko YG, Choi D, Hong MK, You SC, Kim BK.","J Am Heart Assoc. 2024 Oct;13(19):e034862. doi: 10.1161/JAHA.124.034862. Epub 2024 Sep 30.","Lee SJ","J Am Heart Assoc","2024","2024/09/30","PMC11681487","","10.1161/JAHA.124.034862"
"36536453","Protocol for development and validation of postpartum cardiovascular disease (CVD) risk prediction model incorporating reproductive and pregnancy-related candidate predictors","Wambua S, Crowe F, Thangaratinam S, O'Reilly D, McCowan C, Brophy S, Yau C, Nirantharakumar K, Riley R; MuM-PreDiCT Group.","Diagn Progn Res. 2022 Dec 19;6(1):23. doi: 10.1186/s41512-022-00137-7.","Wambua S","Diagn Progn Res","2022","2022/12/19","PMC9761974","","10.1186/s41512-022-00137-7"
"28327203","An appraisal of analytical tools used in predicting clinical outcomes following radiation therapy treatment of men with prostate cancer: a systematic review","Raymond E, O'Callaghan ME, Campbell J, Vincent AD, Beckmann K, Roder D, Evans S, McNeil J, Millar J, Zalcberg J, Borg M, Moretti K.","Radiat Oncol. 2017 Mar 21;12(1):56. doi: 10.1186/s13014-017-0786-z.","Raymond E","Radiat Oncol","2017","2017/03/23","PMC5359887","","10.1186/s13014-017-0786-z"
"40445102","Predicting Recurrence in Locally Advanced Rectal Cancer Using Multitask Deep Learning and Multimodal MRI","Liu Z, Meng R, Ma Q, Guan Z, Li R, Fu C, Cui Y, Sun Y, Tong T, Shen D.","Radiol Imaging Cancer. 2025 May;7(3):e240359. doi: 10.1148/rycan.240359.","Liu Z","Radiol Imaging Cancer","2025","2025/05/30","PMC12130701","","10.1148/rycan.240359"
"37402966","A nomogram for distinguishing benign and malignant parotid gland tumors using clinical data and preoperative blood markers: development and validation","Zhao F, Huang X, He J, Li J, Li Q, Wei F, Chen H, Su J.","J Cancer Res Clin Oncol. 2023 Oct;149(13):11719-11733. doi: 10.1007/s00432-023-05032-2. Epub 2023 Jul 5.","Zhao F","J Cancer Res Clin Oncol","2023","2023/07/04","PMC11798274","","10.1007/s00432-023-05032-2"
"33805283","Reasons for Taking the COVID-19 Vaccine by US Social Media Users","Benis A, Seidmann A, Ashkenazi S.","Vaccines (Basel). 2021 Mar 29;9(4):315. doi: 10.3390/vaccines9040315.","Benis A","Vaccines (Basel)","2021","2021/04/03","PMC8067223","","10.3390/vaccines9040315"
"38107505","Limited clinical validity of univariate resting-state EEG markers for classifying seizure disorders","Faiman I, Sparks R, Winston JS, Brunnhuber F, Ciulini N, Young AH, Shotbolt P.","Brain Commun. 2023 Nov 30;5(6):fcad330. doi: 10.1093/braincomms/fcad330. eCollection 2023.","Faiman I","Brain Commun","2023","2023/12/18","PMC10724050","","10.1093/braincomms/fcad330"
